Poltram Retard 200;Tramadoli hydrochloridum;Ludzki;;;200 mg;Tabletki o przedłużonym uwalnianiu;Tramadoli hydrochloridum 200 mg
Apo-Doxan 1;Doxazosinum;Ludzki;;;1 mg;Tabletki;Doxazosini mesilas 1.22 mg
Apo-Doxan 2;Doxazosinum;Ludzki;;;2 mg;Tabletki;Doxazosini mesilas 2.44 mg
Apo-Doxan 4;Doxazosinum;Ludzki;;;4 mg;Tabletki;Doxazosini mesilas 4.87 mg
Salofalk;Mesalazinum;Ludzki;;;4 g/60 ml;Zawiesina doodbytnicza;Mesalazinum 4 mg
Xitrocin;Roxithromycinum;Ludzki;;;100 mg;Tabletki powlekane;Roxithromycinum 100 mg
Xitrocin;Roxithromycinum;Ludzki;;;150 mg;Tabletki powlekane;Roxithromycinum 150 mg
Haloperidol WZF 0,2%;Haloperidolum;Ludzki;;;2 mg/ml;Krople doustne, roztwór;Haloperidolum 2 mg
Renagel;Sevelamerum;Ludzki;;;400 mg;Tabletki powlekane;Sevelamerum 400 mg
Renagel;Sevelamerum;Ludzki;;;800 mg;Tabletki powlekane;Sevelameri hydrochloridum 800 mg
Fabrazyme;Agalsidasum beta;Ludzki;;;35 mg;Proszek do przygotowania koncentratu do sporządzania roztworu do infuzji;Agalsidasum beta 35 mg
Hyzaar Forte;Losartanum kalicum + Hydrochlorothiazidum;Ludzki;;;100 mg + 25 mg;Tabletki powlekane;Losartanum kalicum 100 mg + Hydrochlorothiazidum 25 mg
Mycomax;Fluconazolum;Ludzki;;;2 mg/ml;Roztwór do infuzji;Fluconazolum 200 mg
Delmuno 2,5;Ramiprilum + Felodipinum;Ludzki;;;2,5 mg + 2,5 mg;Tabletki powlekane;Felodipinum 2.5 mg + Ramiprilum 2.5 mg
Delmuno 5;Ramiprilum + Felodipinum;Ludzki;;;5 mg + 5 mg;Tabletki powlekane;Ramiprilum 5 mg + Felodipinum 5 mg
Symla;Lamotriginum;Ludzki;;;25 mg;Tabletki;Lamotriginum
Symla;Lamotriginum;Ludzki;;;50 mg;Tabletki;Lamotriginum 50 mg
Olazax Disperzi;Olanzapinum;Ludzki;;;10 mg;Tabletki ulegające rozpadowi w jamie ustnej;Olanzapinum 10 mg
Glycophos;Natrii glycerophosphas;Ludzki;;;216 mg/ml;Koncentrat do sporządzania roztworu do infuzji;Natrii glycerophosphas 216 mg (306,1 mg sodu glicerofosforanu uwodnionego)
Femoston conti;Estradiolum + Dydrogesteronum;Ludzki;;;1 mg + 5 mg;Tabletki powlekane;Estradiolum 1 mg + Dydrogesteronum 5 mg
Lysodren;Mitotanum;Ludzki;;;500 mg;Tabletki;Mitotanum 500
Olfen 75 SR;Diclofenacum natricum;Ludzki;;;75 mg;Tabletki powlekane o przedłużonym uwalnianiu;Diclofenacum natricum 75 mg
Dernilan;Preparat złożony;Ludzki;;;;Krem;
Purethal;Pojedyncze alergoidy pyłków roślin;Ludzki;;;500 mcg/ml;Zawiesina do wstrzykiwań;Pojedyncze alergoidy pyłków roślin 500 mcg
Purethal;Mieszanki alergoidów pyłku roślin;Ludzki;;;20 000 AUM/ml;Zawiesina do wstrzykiwań;Mieszanki alergoidów pyłku roślin (zgodnie z załącznikeim I) 20 000 AUM/ml
Woda do wstrzykiwań Fresenius;Aqua ad iniectabilia;Ludzki;;;-;Rozpuszczalnik do sporządzania leków parenteralnych;Aqua ad iniectabilia 100 g/100 g
Abelcet;Amphotericinum B;Ludzki;;;5 mg/ml;Koncentrat do sporządzania zawiesiny do infuzji;Amphotericinum B 5 mg
Efferalgan Forte;Paracetamolum;Ludzki;;;1 g;Tabletki musujące;Paracetamolum 1000 mg
Tracleer;Bosentanum;Ludzki;;;62,5 mg;Tabletki powlekane;Bosentanum 62.5 mg
Diuresin SR;Indapamidum;Ludzki;;;1,5 mg;Tabletki powlekane o przedłużonym uwalnianiu;Indapamidum 1.5 mg
Movalis;Meloxicamum;Ludzki;;;10 mg/ml (15 mg/1,5 ml);Roztwór do wstrzykiwań;Meloxicamum 15 mg
Arava ;Leflunomidum;Ludzki;;;100 mg;Tabletki powlekane;Leflunomidum 100 mg
Arava;Leflunomidum;Ludzki;;;10 mg;Tabletki powlekane;Leflunomidum 10 mg
Arava ;Leflunomidum;Ludzki;;;20 mg;Tabletki powlekane;Leflunomidum 20 mg
Mucoangin;Ambroxoli hydrochloridum;Ludzki;;;20 mg;Tabletki do ssania;Ambroxoli hydrochloridum 20 mg
Ferrum Lek;Ferri hydroxidum polymaltosum;Ludzki;;;50 mg Fe3+/5 ml;Syrop;Ferrum 1,00/100ml
Ferrum Lek;Ferri hydroxidum polymaltosum;Ludzki;;;100 mg Fe3+;Tabletki do rozgryzania i żucia;Ferri hydroxydum polymaltosum 100 mg
Allergo-Comod;Natrii cromoglicas;Ludzki;;;20 mg;Krople do oczu, roztwór;Natrii cromoglicas 20 mg
Stieprox;Ciclopirox olaminum;Ludzki;;;15 mg/g;Szampon leczniczy;Ciclopirox olaminum 1.5 g
Vitaminum E Hasco;int-rac-alfa-Tocopherylis acetas;Ludzki;;;300 mg;Kapsułki miękkie;Int-rac-alfa-Tocopherylis acetas 300 mg
Zafiron;Formoteroli fumaras;Ludzki;;;12 mcg;Proszek do inhalacji w kapsułkach twardych;Formoteroli fumaras 12 mcg
Peroxygel 3,0;Hydrogenii peroxidum;Ludzki;;;30 mg/g;Żel;Hydrogenii peroxidum 10 g
Pritor;Telmisartanum;Ludzki;;;20 mg;Tabletki;Telmisartanum 20 mg
Mycosyst;Fluconazolum;Ludzki;;;50 mg;Kapsułki;Fluconazolum 50 mg
Mycosyst;Fluconazolum;Ludzki;;;100 mg;Kapsułki;Fluconazolum 100 mg
Oftagel;Carbomerum;Ludzki;;;2,5 mg/g;Żel do oczu;Carbomerum 0.025 g
Temodal;Temozolomidum;Ludzki;;;2,5 mg/ml;Proszek do sporządzania roztworu do infuzji;Temozolomidum 2.5 mg/ml
Menopur;Menotropinum;Ludzki;;;75 j.m. FSH + 75 j.m. LH;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Menotropinum humanum 75 j.m. FSH + 75 j.m. LH
Ibalgin Sport;Ibuprofenum + Heparinoidum;Ludzki;;;(50 mg + 200 j.m.)/g;Krem;Ibuprofenum 50 mg/g + Heparynoidy 2 mg/g
Coryol 6,25 mg;Carvedilolum;Ludzki;;;6,25 mg;Tabletki;Carvedilolum 6.25 mg
Vasilip;Simvastatinum;Ludzki;;;40 mg;Tabletki powlekane;Simvastatinum 40 mg
Betaferon;Interferonum beta-1b;Ludzki;;;250 mcg/ml;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Interferonum beta-1b 250 mcg/ml
CellCept;Mycophenolas mofetil;Ludzki;;;1 g/5 ml;Proszek do sporządzania zawiesiny doustnej;Mycophenolas mofetil 1000 mg
Pegasys;Peginterferonum alfa-2a;Ludzki;;;135 mcg/ml;Roztwór do wstrzykiwań;Peginterferonum alfa-2a 135 mcg
Pegasys;Peginterferonum alfa-2a;Ludzki;;;180 mcg/ml;Roztwór do wstrzykiwań;Peginterferonum alfa-2a 180 mcg
Pegasys;Peginterferonum alfa-2a;Ludzki;;;135 mcg/0,5 ml;Roztwór do wstrzykiwań;Peginterferonum alfa-2a 270 mcg
Pegasys;Peginterferonum alfa-2a;Ludzki;;;180 mcg/0,5 ml;Roztwór do wstrzykiwań;Peginterferonum alfa-2a 360 mcg
Simvacor;Simvastatinum;Ludzki;;;20 mg;Tabletki powlekane;Simvastatinum 20 mg
Simvacor;Simvastatinum;Ludzki;;;10 mg;Tabletki powlekane;Simvastatinum 10 mg
Caelyx pegylated liposomal ;Doxorubicinum;Ludzki;;;2 mg/ml;Koncentrat do sporządzania roztworu do infuzji;Doxorubicini hydrochloridum 2 mg
Hydrocort CHEMA;Hydrocortisoni acetas;Ludzki;;;5 mg/g;Maść;Hydrocortisoni acetas 5 mg/g
Rapamune;Sirolimusum;Ludzki;;;1 mg;Tabletki drażowane;Sirolimusum 1 mg
Niquitin przezroczysty;Nicotinum;Ludzki;;;21 mg/24 h (114 mg);System transdermalny;Nicotinum 114 mg
Niquitin przezroczysty;Nicotinum;Ludzki;;;14 mg/24 h (78 mg);System transdermalny;Nicotinum 78 mg
Niquitin przezroczysty;Nicotinum;Ludzki;;;7 mg/24 h (36 mg);System transdermalny;Nicotinum 36 mg
Furaginum Teva;Furazidinum;Ludzki;;;50 mg;Tabletki;Furaginum 50 mg
Spiriva;Tiotropium;Ludzki;;;18 mcg;Proszek do inhalacji w kapsułkach twardych;Tiotropium 18 mcg + Lactosum monohydricum 0.275 mg
Jodi Gel 10%;Povidonum iodinatum;Ludzki;;;100 mg/g;Żel;Polyvidonum iodinatum 10 g
Stresolek;Preparat ziołowy;Ludzki;Lumewal;;-;Płyn doustny;Melissae intractum 25 g + Valerianae tinctura 25 g + Lavandulae floris extractum (1:1-2) ekstrahent - etanol 40% [v/v] 15 g + Lupuli strobili extractum siccum 15 g + Leonuri cardiacae herbae tinctura (1:4-5) ekstrahent - etanol 70% [v/v] 20 g
Juvit Multi;Produkt złożony;Ludzki;;;-;Krople doustne, roztwór;Retynolu palmitynian stabilizowany tokoferolem 5000 j.m./ml + Cholekalcyferol (Witamina D3) 1000 j.m./ml + All-rac-alfa-tokoferylu octan (Witamina E) 4 mg/ml + Tiaminy chlorowodorek (witamina B1) 2 mg/ml + Ryboflawiny sodu fosforan 0.8 mg/ml + Pirydoksyny chlorowodorek (Witamina B6) 4 mg/ml + Nikotynamid 30 mg/ml + dekspantenol 10 mg/ml + Kwas askorbowy 100 mg/ml
Chlorchinaldin o smaku czarnej porzeczki;Chlorquinaldolum;Ludzki;;;2 mg;Tabletki do ssania;Chlorquinaldolum 2 mg
Fertavid;Follitropinum beta;Ludzki;;;75 j.m./0,5 ml;Roztwór do wstrzykiwań;Follitropinum beta 75 j.m./0,5 ml
Flonidan Control;Loratadinum;Ludzki;;;10 mg;Tabletki;Loratadinum 10 mg
Indocollyre 0,1%;Indometacinum;Ludzki;;;1 mg/ml;Krople do oczu, roztwór;Indometacinum 5 mg
Polpril;Ramiprilum;Ludzki;;;10 mg;Kapsułki twarde;Ramiprilum 10 mg
Zolpic;Zolpidemi tartras;Ludzki;;;10 mg;Tabletki powlekane;Zolpidemi tartras 10 mg
Emoclot;Czynnik VIII krzepnięcia krwi ludzki;Ludzki;;;500 j.m.;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań i infuzji;Factor VIII coagulationis humanus 500 j.m.
Emoclot;Czynnik VIII krzepnięcia krwi ludzki;Ludzki;;;1000 j.m.;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań i infuzji;Factor VIII coagulationis humanus 1000 j.m.
Invanz;Ertapenemum;Ludzki;;;1 g;Proszek do przygotowania koncentratu do sporządzania roztworu do infuzji;Ertapenemum 1 g
Orofar Junior;Benzoxoni chloridum + Lidocaini hydrochloridum;Ludzki;"Orofar Total Action 
Orofar";;1 mg + 1 mg;Tabletki do ssania;Lidocaini hydrochloridum 1 mg + Benzoxonii chloridum 1 mg
Luveris;Lutropinum alfa;Ludzki;;;75 j.m;Proszek i rozpuszczalnik do sporządzania roztworu do wstrzykiwań;Lutropinum alfa 75 j.m
Tlen medyczny Spawmet;Oxygenium;Ludzki;;;nie mniej niż 99,5 % objętości;Gaz do inhalacji;Oxygenium 99 %
Tamiflu;Oseltamivirum;Ludzki;;;75 mg;Kapsułki twarde;Oseltamivirum 75 mg
ACC;Acetylcysteinum;Ludzki;;;200 mg;Tabletki musujące;Acetylcysteinum 200 mg
Vfend;Voriconazolum;Ludzki;;;200 mg;Proszek i rozpuszczalnik do sporządzania roztworu do infuzji;Voriconazolum 200 mg
Vfend;Voriconazolum;Ludzki;;;50 mg;Tabletki powlekane;Voriconazolum 50 mg
Vfend;Voriconazolum;Ludzki;;;200 mg;Tabletki powlekane;Voriconazolum 200 mg
Prezista;Darunavirum;Ludzki;;;300 mg;Tabletki powlekane;Darunavirum 300 mg
Atoris;Atorvastatinum;Ludzki;;;10 mg;Tabletki powlekane;Atorvastatinum 10 mg
Atoris;Atorvastatinum;Ludzki;;;20 mg;Tabletki powlekane;Atorvastatinum 20 mg
Nicerin;Nicergolinum;Ludzki;;;10 mg;Tabletki powlekane;Nicergolinum
Normodipine;Amlodipinum;Ludzki;;;5 mg;Tabletki;Amlodipinum 5 mg
Yasnal;Donepezili hydrochloridum;Ludzki;;;5 mg;Tabletki powlekane;Donepezili hydrochloridum monohydricum 5 mg
Normodipine;Amlodipinum;Ludzki;;;10 mg;Tabletki;Amlodipinum 10 mg
Yasnal;Donepezili hydrochloridum;Ludzki;;;10 mg;Tabletki powlekane;Donepezili hydrochloridum monohydricum 10 mg do 1 g
Setronon;Ondansetronum;Ludzki;;;8 mg;Tabletki powlekane;Ondansetroni hydrochloridum dihydricum 8 mg
Stimuloton;Sertralinum;Ludzki;;;50 mg;Tabletki powlekane;Sertralini hydrochloridum 55.95 mg
Levitra;Vardenafilum;Ludzki;;;5 mg;Tabletki powlekane;Vardenafilum 5 mg
Levitra;Vardenafilum;Ludzki;;;10 mg;Tabletki powlekane;Vardenafilum 10 mg
Levitra;Vardenafilum;Ludzki;;;20 mg;Tabletki powlekane;Vardenafilum 20 mg
Rennie Fruit;Calcii carbonas + Magnesii subcarbonas ponderosus;Ludzki;;;680 mg + 80 mg;Tabletki do ssania;Calcii carbonas 680 mg + Magnesii subcarbonas 80 mg
Cialis;Tadalafilum;Ludzki;;;10 mg;Tabletki powlekane;Tadalafilum 10 mg
Cialis;Tadalafilum;Ludzki;;;20 mg;Tabletki powlekane;Tadalafilum 20 mg
Minesulin;Nimesulidum;Ludzki;;;100 mg;Tabletki;Nimesulidum 100 mg
Minesulin;Nimesulidum;Ludzki;;;100 mg;Proszek do sporządzania zawiesiny doustnej;Nimesulidum 100 mg
Evra;Norelgestrominum + Ethinylestradiolum;Ludzki;;;6 mg + 600 mcg, (203 mcg + 33,9 mcg)/24 h;System transdermalny, plaster;Norelgestrominum 6 mg + Ethinylestradiolum 0.6 mg
Aspicam Bio;Meloxicamum;Ludzki;;;7,5 mg;Tabletki;Meloxicamum 7.5 mg
Aspicam;Meloxicamum;Ludzki;;;15 mg;Tabletki;Meloxicamum
Cozaar;Losartanum kalicum;Ludzki;;;12,5 mg;Tabletki powlekane;Losartanum kalicum 12.5 mg
PlantagoPharm;Plantaginis lanceolatae folii extractum fluidum;Ludzki;;;506 mg/5 ml;Syrop;Plantaginis lanceolatae herbae extractun fluidum (1:1) 8 g
Kopiryna - tabletki od bólu głowy;Acidum acetylsalicylicum + Coffeinum;Ludzki;;;400 mg + 50 mg;Tabletki;Acidum acetylsalicylicum 400 mg + Coffeinum 50 mg
NANOCOLL zestaw do sporządzania radiofarmaceutyku;Humani albumini nanocolloidalis et technetii (99 mTc) suspensio iniectabilis;Ludzki;;;"0,5 mg; dla podawania dożyl. o aktywności: od 185 MBq do 500 MBq; dla podawania podsk. o aktywności: od 18,5 MBq do 110 MBq";Proszek do sporządzania roztworu do wstrzykiwań;Albuminum humanum 0.5 mg
Venomenhal;Jady owadów błonkoskrzydłych (osy lub pszczoły) do testów skórnych i immunoterapii swoistej;Ludzki;;;-;Proszek i rozpuszczalnik do sporządzania roztworu;Standaryzowany jad owada 120 VU, co po rekonstytucji odpowiada 100 mcg jadu/ml
Clinimix N9G15E;Produkt odżywczy;Ludzki;;;-;Roztwór do infuzji;prolina - + Tyrosinum - + L-Lizyna - + Aqua ad iniectabilia - + Acidum hydrochloridum - + Acidum aceticum - + Calcii chloridum dihydricum - + L-Alanine - + Phenylalaninum - + Natrii acetas trihydratas - + Glycinum - + L-Histidine - + Isoleucinum - + Natrii chloridum - + Leucinum - + Magnesii chloridum hexahydricum - + Valinum - + Arginina - + Treoninum - + Tryptophanum - + L-Serinum - + Kalii hydrophosphas - + Isoleucinum - + Glucosum -
Benalapril 10;Enalaprili maleas;Ludzki;;;10 mg;Tabletki;Enalaprili maleas 10 mg
Benalapril 20;Enalaprili maleas;Ludzki;;;20 mg;Tabletki;Enalaprili maleas 20 mg
Tulip;Atorvastatinum;Ludzki;;;10 mg;Tabletki powlekane;Atorvastatinum 10 mg
Tulip;Atorvastatinum;Ludzki;;;20 mg;Tabletki powlekane;Atorvastatinum 20 mg
Atrovent N;Ipratropii bromidum;Ludzki;;;20 mcg/dawkę inh.;Aerozol inhalacyjny, roztwór;Ipratropii bromidum 20 mcg
Replagal;Agalsidasum;Ludzki;;;1 mg/ml;Koncentrat do sporządzania roztworu do infuzji;Agalsidasum alfa 1 mg
Biotum;Ceftazidimum;Ludzki;;;2 g;Proszek do sporządzania roztworu do wstrzykiwań lub infuzji;Ceftazidimum 2 g
Koferina - tabletki od bólu głowy;Acidum acetylsalicylicum + Ethenzamidum + Coffeinum;Ludzki;;;300 mg + 100 mg + 50 mg;Tabletki;Acidum acetylsalicylicum 300 mg + Coffeinum 50 mg + Ethenzamidum 100 mg
Rebetol;Ribavirinum;Ludzki;;;200 mg;Kapsułki twarde;Ribavirinum 200 mg
Altacet;Aluminii acetotartras;Ludzki;;;10 mg/g;Żel;Aluminii acetotartras 1,0 % wag.
Rivel;Ethacridini lactas;Ludzki;;;5 mg/g (0,5%);Żel;Etacridini lactas 5 mg
Naproxen Emo;Naproxenum;Ludzki;;;100 mg/g;Żel;Naproxenum
Venożel;Diclofenacum natricum + Tribenosidum + Escinum;Ludzki;;;(12 mg + 10 mg + 5 mg)/g;Żel;Tribenosidum 10 mg + Diclofenacum natricum 12 mg + Escinum 5 mg
Tlen medyczny Messer;Oxygenium;Ludzki;;;nie mniej niż 99,5% obj.;Gaz medyczny skroplony, gaz medyczny sprężony;Oxygenium nie mniej niż 99,5% obj.
Clindamycin-MIP 300;Clindamycinum;Ludzki;;;300 mg;Tabletki powlekane;Clindamycini hydrochloridum 300 mg
Clindamycin-MIP 600;Clindamycinum;Ludzki;;;600 mg;Tabletki powlekane;Clindamycini hydrochloridum 600 mg
Lignox;Lidocaini hydrochloridum;Ludzki;;;50 mg/g;Żel do stosowania w jamie ustnej;Lidocaini hydrochloridum 50 mg
Metronidazol Chema;Metronidazolum;Ludzki;;;100 mg/g;Maść;Metronidazolum 100 mg/g
Dexadent;Dexamethasoni acetas + Framycetini sulfas + Polymyxini B sulfas;Ludzki;;;(10 mg + 25 mg + 2,5 mg)/g;Maść;Dexamethasoni acetas 10 mg/g + Framycetini sulfas 25 mg/g + Polymyxini B sulfas 2.5 mg/g
Clindamycin-MIP 150 mg/ml;Clindamycinum;Ludzki;Clindamycin-MIP ampułka;;150 mg/ml;Roztwór do wstrzykiwań i infuzji;Clindamycini phosphas 150 mg
Diuver;Torasemidum;Ludzki;;;5 mg;Tabletki;Torasemidum 5 mg
Diuver;Torasemidum;Ludzki;;;10 mg;Tabletki;Torasemidum 10 mg
Apap ból i gorączka C plus;Paracetamolum + Acidum ascorbicum;Ludzki;Apap Przeziębienie Fast;;500 mg + 300 mg;Tabletki musujące;Acidum ascorbicum 300 mg + Paracetamolum 500 mg
Ototalgin;Cholini salicylas;Ludzki;;;200 mg/g;Krople do uszu;Cholini salicylas 0.25 g
Ebixa;Memantinum;Ludzki;;;5 mg/dawkę;Roztwór doustny;Memantini hydrochloridum 5 mg
Ebixa;Memantinum;Ludzki;;;10 mg;Tabletki powlekane;Memantini hydrochloridum 10 mg
Rexetin;Paroxetinum;Ludzki;;;20 mg;Tabletki powlekane;Paroxetini hydrochloridum 22.76 mg
Nurofen Mięśnie i Stawy;Ibuprofenum;Ludzki;Nurofen;;50 mg/g;Żel;Ibuprofenum 5 g
Sutent;Sunitinibum;Ludzki;;;12,5 mg;Kapsułki twarde;Sunitinibum 12.5 mg
Lamotrix;Lamotriginum;Ludzki;;;25 mg;Tabletki;Lamotriginum 25 mg
Lamotrix;Lamotriginum;Ludzki;;;50 mg;Tabletki;Lamotriginum 50 mg
Lamotrix;Lamotriginum;Ludzki;;;100 mg;Tabletki;Lamotriginum 100 mg
Olej kamforowy;Oleum camphoratum;Ludzki;;;10%;Roztwór na skórę;Camphorum 10 g
Spirytus kamforowy;Camphorae spiritus;Ludzki;;;10%;Roztwór na skórę;Camphorum 10 g
Woda utleniona;Hydrogenii peroxidum 3%;Ludzki;;;3%;Płyn do stosowania na skórę;Hydrogenii peroxydum 30 % 3 g
Owoc Anyżu;Anisi fructus;Ludzki;;;-;Zioła do zaparzania w saszetkach;Anisi fructus 100 g/100 g
Ziele Drapacza lekarskiego;Cnici benedicti herba;Ludzki;;;-;Zioła do zaparzania;Cnici benedicti herba 100 g/100 g
Liść Podbiału;Farfarae folium;Ludzki;;;-;Zioła do zaparzania;Farfarae folium 100 g/ 100 g
Liść Bobrka;Menyanthidis trifoliatae folium;Ludzki;;;-;Zioła do zaparzania;Menyanthidis trifoliatae folium 100 g/100 g
Owoc Kopru włoskiego;Foeniculi fructus;Ludzki;;;-;Zioła do zaparzania;Foeniculi fructus 100 g/100 g
Kwiat Ślazu dzikiego;Malvae sylvestris flos;Ludzki;;;-;Zioła do zaparzania;Malvae sylvestris flos 100 g/100 g
Owoc Anyżu;Anisi fructus;Ludzki;;;-;Zioła do zaparzania;Anisi fructus 100 g/100 g
Owoc Bzu czarnego;Sambuci fructus;Ludzki;;;-;Zioła do zaparzania;Sambuci fructus 1 g/1 g
Ziele Dziurawca;Hyperici herba;Ludzki;;;-;Zioła do zaparzania w saszetkach;Hyperici herba 100 g/100 g
Owoc Jałowca;Juniperi pseudo-fructus;Ludzki;;;-;Zioła do zaparzania;Juniperi pseudo-fructus 100 g/100 g
Korzeń Wilżyny;Ononidis radix;Ludzki;;;-;Zioła do zaparzania;Ononidis radix 100 g
Ziele Tymianku;Thymi herba;Ludzki;;;-;Zioła do zaparzania;Thymi herba 100 g/100 g
Kwiat kocanek;Helichrysi flos;Ludzki;;;-;Zioła do zaparzania;Helichrysi flos 100 g/100 g
Liść Brzozy;Betulae folium;Ludzki;;;-;Zioła do zaparzania;Betulae folium 100 g/100 g do 5 mg
Korzeń Mniszka;Taraxaci radix;Ludzki;;;-;Zioła do zaparzania;Taraxaci radix 1 g/1 g
Kora dębu;Quercus cortex;Ludzki;;;-;Zioła do zaparzania;Quercus cortex 100 g
Ziele Dziurawca;Hyperici herba;Ludzki;;;-;Zioła do zaparzania;Hyperici herba 100 g/100 g
Kwiatostan Głogu;Crataegi inflorescentia;Ludzki;;;-;Zioła do zaparzania;Crataegi inflorescentia 100 g/100 g
Ziele Krwawnika;Millefolii herba;Ludzki;;;;Zioła do zaparzania;Millefolii herba 100 g/100 g
Kwiat Lipy;Tiliae flos;Ludzki;;;-;Zioła do zaparzania;Tiliae flos 100 g/100 g
Tracleer;Bosentanum;Ludzki;;;125 mg;Tabletki powlekane;Bosentanum 125 mg
Liść Melisy;Melissae folium;Ludzki;;;-;Zioła do zaparzania;Melissae folium 100 g/ 100 g
Volulyte 6%;Produkt złożony;Ludzki;;;-;Roztwór do infuzji;Poli (O-2-hydroksyetylo) skrobia 60 g
Owoc Kopru włoskiego;Foeniculi fructus;Ludzki;;;-;Zioła do zaparzania w saszetkach;Foeniculi fructus 100 g/100 g
Koszyczek Rumianku;Chamomillae anthodium;Ludzki;;;-;Zioła do zaparzania w saszetkach;Chamomillae anthodium 100 g/ 100 g
Liść Melisy;Melissae folium;Ludzki;;;-;Zioła do zaparzania w saszetkach;Melissae folium 100 g
Kora dębu;Quercus cortex;Ludzki;;;-;Zioła do zaparzania w saszetkach;Quercus cortex 100 g/100 g
Liść Mącznicy;Uvae ursi folium;Ludzki;;;-;Zioła do zaparzania;Uvae ursi folium 100 g/100 g
Ziele Fiołka trójbarwnego;Violae tricoloris herba;Ludzki;;;-;Zioła do zaparzania w saszetkach;Violae tricoloris herba 100 g/100 g
Kwiatostan Głogu;Crataegi inflorescentia;Ludzki;;;-;Zioła do zaparzania w saszetkach;Crataegi inflorescentia 100 g/100 g -
Liść Szałwii;Salviae folium;Ludzki;;;-;Zioła do zaparzania w saszetkach;Salviae folium 100 g/100 g
Spirytus salicylowy-Avena;Spiritus salicylatus;Ludzki;;;2%;Roztwór na skórę;Acidum salicylicum - + Ethanolum 96% - + Acidum salicylicum 2 g
Orfadin;Nitisinonum;Ludzki;;;2 mg;Kapsułki twarde;
Maść tranowa Aflofarm;Oleum Iecoris asellii ungentum;Ludzki;;;-;Maść;olej wątłuszowy 40 g
Kwiatostan Głogu;Crataegi folium cum flore;Ludzki;;;-;Zioło pojedyncze niedozowane;Crataegi folium cum flore 100 g/100 g
Ziele Macierzanki;Serpylli herba;Ludzki;;;-;Zioła do zaparzania;Serpylli herba 100 g/100 g
Korzeń Prawoślazu;Althaeae radix;Ludzki;;;-;Zioła do zaparzania;Althaeae radix
Liść Szałwii;Salviae folium;Ludzki;;;-;Zioła do zaparzania;Salviae folium 100 g/100 g
Liść Rozmarynu;Rosmarini folium;Ludzki;;;-;Zioła do zaparzania;Rosmarini folium 100g/ 100g
Korzeń Kozłka;Valerianae radix;Ludzki;;;-;Zioła do zaparzania;Valerianae radix 100 g/100 g
Ziele Skrzypu;Equiseti herba;Ludzki;;;-;Zioła do zaparzania;Equiseti herba 100 g/100 g
Ziele Rdestu ptasiego;Polygoni avicularis herba;Ludzki;;;-;Zioła do zaparzania;Polygoni avicularis herba 100 g/100 g
Orfadin;Nitisinonum;Ludzki;;;5 mg;Kapsułki twarde;
Kłącze Perzu;Graminis rhizoma;Ludzki;;;-;Zioła do zaparzania;Graminis rhizoma 100 g/100 g
Maść cynkowa Aflofarm;Zinci oxidi unguentum;Ludzki;;;10%;Maść;Zinci oxidum 10 g
Koszyczek Rumianku;Chamomillae anthodium;Ludzki;;;-;Zioła do zaparzania;Chamomillae anthodium 100 g
Tormazol;Tormentillae unguentum compositum;Ludzki;;;-;Maść;Tormentillae extractum 3 g
Krople nasercowe;Guttae cardiacae;Ludzki;;;-;Krople doustne;Convallariae tinctura 50 g + Crataegi tinctura 25 g + Valerianae tinctura 25 g
Korzeń Lubczyka;Levistici radix;Ludzki;;;100 g;Zioła do zaparzania;Levistici radix 100 g
Zalanzo;Lansoprazolum;Ludzki;;;15 mg;Kapsułki dojelitowe, twarde;Lansoprazolum 15 mg
Parafina ciekła - Avena;Paraffinum liquidum;Ludzki;;;;Płyn doustny i na skórę;Paraffinum liquidum
Gliceryna;Glycerolum 85%;Ludzki;;;-;Płyn na skórę;Glycerolum 100 g/ 100 g
Woda utleniona;Hydrogenii peroxidum;Ludzki;;;3%;Roztwór na skórę, roztwór do stosowania w jamie ustnej;Hydrogenii peroxidum 10 g
Orfadin;Nitisinonum;Ludzki;;;10 mg;Kapsułki twarde;
Aldan;Amlodipinum;Ludzki;;;10 mg;Tabletki;Amlodipini besilas 10 mg
Aldan;Amlodipinum;Ludzki;;;5 mg;Tabletki;Amlodipini besilas 5 mg
Revatio;Sildenafilum;Ludzki;;;0,8 mg/ml;Roztwór do wstrzykiwań;Sildenafili citras 0.8 mg/ml
Lactulosum Hasco;Lactulosum;Ludzki;;;2,5 g/5 ml;Syrop;Lactulosum 5 000,00mg/5 ml
Vinpocetine Espefa;Vinpocetinum;Ludzki;;;5 mg;Tabletki;Vinpocetinum 5 mg
Ceroxim;Cefuroximum;Ludzki;;;250 mg/5 ml;Proszek do sporządzania zawiesiny doustnej;Cefuroximum 250 mg/5 ml
Biotrakson;Ceftriaxonum;Ludzki;;;2 g;Proszek do sporządzania roztworu do wstrzykiwań i infuzji;Ceftriaxonum 2 g
Ceroxim;Cefuroximum;Ludzki;;;125 mg/5 ml;Proszek do sporządzania zawiesiny doustnej;Cefuroximum axetilum 282 mg/5 ml
